Code,Name,Product Group,Stock Unit,Part Number,DD Code,DMI Code,Schein Code,Henry Schein Sales Price (€),Variance (Henry Schein),Henry Schein URL,DMI IE Notes,DMI UK Notes,DentalSky Notes,Dontalia Notes,Henry Schein Notes,DMI IE Product,DMI UK Product,DentalSky Product,Dontalia Product,Henry Schein Product,DMI IE Pack Flag,DMI UK Pack Flag,DentalSky Pack Flag,Dontalia Pack Flag,Henry Schein Pack Flag,DMI IE Adjusted Variance,DMI UK Adjusted Variance,DentalSky Adjusted Variance,Dontalia Adjusted Variance,Henry Schein Adjusted Variance
FPW481,*Kuraray Panavia Veneer LC Standard Kit Clear (4501-EU)-Each, FILLING MATERIALS ANTERIOR,Each,#4501-EU,FPW481,,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
GAI057,*Medisafe Valisafe InstruCheck Protein Test (V3504095) -Pk25,EQS - Equipment Sundries,Pack (25),V3504095,GAI057,,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
OH378,*SDI Riva Star Kit (8800505) - Each,ORAL HYGIENE,Each,8800505,FGS178,,1137134,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FWS024,*SDI seT Capsules A2 (8805002) - Pack50, FILLING MATERIALS ANTERIOR,Pack (50),8805002,FWS024,,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FWS030,*SDI seT Capsules Translucent (8805005) - Pack50, FILLING MATERIALS ANTERIOR,Pack (50),8805005,FWS030,,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA1455,*SDI seT PP Automix Syringe A2 2x7g (8805102) - Pack2, FILLING MATERIALS ANTERIOR,Pack (2),8805102,FWS110,,1109601,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA1364,*SDI seT PP Automix Syringe Translucent 2x7g (8805105), FILLING MATERIALS ANTERIOR,Pack (2),1109604,FWS125,,1109604,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA1362,*Shofu BeautiSealant Kit (1798) - Each, FILLING MATERIALS ANTERIOR,Each,1798,PSB002,,1128526,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC390,*Voco Futurabond M+ Bottle 3x5ml (1516) - Pack3, FILLING MATERIALS ANTERIOR,Pack (3),1516,FGL182,,1136028,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Coltene Flexi Dam Non Latex Purple Medium 6&#039;&#039;X 6&#039;&#039; Pack 30,Coltene Flexi Dam Non Latex Purple Medium 6&#039;&#039;X 6&#039;&#039; Pack 30,,,,MISMATCH (ours:3 theirs:30),MISMATCH (ours:3 theirs:30),,,,N/A,N/A,,,
OH211,*Voco Perfect Bleach 10% Refill 3x2.4ml (1662) - Box3,ORAL HYGIENE,Box (3),1662,PDV005,,1078651,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Schulke Esemtan Soap Free Antibacterial Wash Lotion 500ml,Schulke Esemtan Soap Free Antibacterial Wash Lotion 500ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
OH100A,*Voco Perfect Bleach 16% Refill 3x2.4ml (1665) - Box3,ORAL HYGIENE,Box (3),1665,PDV020,,1130336,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Dentsply Sirona Sirona T1 Oil Spray 250ml Plus Nozzle,Dentsply Sirona Sirona T1 Oil Spray 250ml Plus Nozzle,,,,UNKNOWN,UNKNOWN,,,,,,,,
FBE355,3M Adhesive Dispensing Gun (712-032) - Each,Orthodontics and Accessories,Each,712-032,FBE355,,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC102,3M Adper Prompt L-Pop Giant Pack (41926) - Box100, FILLING MATERIALS ANTERIOR,Box (100),41926,FBE112,,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC033,3M Adper Scotchbond 1 XT Adhesive 6gm (4242) - Each, FILLING MATERIALS ANTERIOR,Each,4242,FBD049,3M-4242,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FBD302,3M Adper Scotchbond Multi-Purpose Adhesive 8ml (7543) - Each, FILLING MATERIALS ANTERIOR,Each,7543,FBD302,3M-7543,202301,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC075B,3M Adper Scotchbond Multi-Purpose Primer 8ml (7542) - Each, FILLING MATERIALS ANTERIOR,Each,7542,FBD304,3M-7542,202302,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond MP - 8ml Primer,3M Scotchbond MP - 8ml Primer,,,,UNKNOWN,UNKNOWN,,,,,,,,
FAC160,3M Aplicap Supplementary Pack (37160) - Each, FILLING MATERIALS ANTERIOR,Each,37160,FXD049,3M-37160,1077308,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC123,3M Aplicap System Activator (73040) - Each, FILLING MATERIALS ANTERIOR,Each,73040,FXD051,3M-73040,204372,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC124,3M Aplicap System Applier (73050) - Each, FILLING MATERIALS ANTERIOR,Each,73050,FXD050,3M-73050,204370,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC169A,3M Applicator Handles & Disposable Brush Tips (1919) - Each, FILLING MATERIALS ANTERIOR,Each,1919,FXM010,3M-1919,21254,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Etch Brushes 60 Pack,3M Etch Brushes 60 Pack,,,,MISMATCH (ours:1 theirs:60),MISMATCH (ours:1 theirs:60),,,,N/A,N/A,,,
IMA094,3M Astringent Retraction Paste Refill Pack (56944) - Box25,IMPRESSION MATERIALS,Box (25),56944,IRM100,3M-56944,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Impregum Polyether Adhesive 17ml,3M Impregum Polyether Adhesive 17ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
IMA095,3M Astringent Retraction Paste Value Pack (56945) - Box100,IMPRESSION MATERIALS,Box (100),56945,IRM105,3M-56945,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
CHX101,3M Aura Disp. Healthcare Respirator FFP3 Type IIR 1863+,"COTTON, PAPER PRODUCTS",Box (20),1863+,CHX101,3M-IIR,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC028,3M Bendable Brushes (3402) - Pack120, FILLING MATERIALS ANTERIOR,Pack (120),3402,ICX438,3M-3402,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Benda Brush 120 Pack,3M Benda Brush 120 Pack,,,,MATCH,MATCH,,,,,,,,
FMT003,3M Cavit G Jar 28g Paste (44313) - Each, FILLING MATERIALS ANTERIOR,Each,44313,TEE005,3M-44313,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMT005,3M Cavit Jar 28g Paste (44030) - Each, FILLING MATERIALS ANTERIOR,Each,44030,,3M-44030,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMT004A,3M Cavit Tubes 10x7g Paste (44351) - Pack10, FILLING MATERIALS ANTERIOR,Pack (10),44351,TEE008,3M-44351,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMT002,3M Cavit W Jar 28g Paste (44130) - Each, FILLING MATERIALS ANTERIOR,Each,44130,TEE011,3M-44130,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMT001A,3M Cavit W Tubes 10x7g (44350) - Pack10, FILLING MATERIALS ANTERIOR,Pack (10),44350,,3M-44350,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
EQS179,3M Clean-Trace Sensitive Protein Test Pen - Pack50,EQS - Equipment Sundries,Pack (50),SEN-CLEAN 150,GAI000,,1115692,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
PSM025,3M Clinpro Sealant Bottle 6ml (12632) - Each,ORAL HYGIENE,Each,12632,PSM025,3M-12632,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC179,3M Clinpro Sealant Dispensing Tips (12626T) - Pack10, FILLING MATERIALS ANTERIOR,Pack (10),12626T,PSM015,3M-12626T,205002,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Syringe Shade A2, 4866A2","3M Filtek One Bulk Fill Restorative Refill Syringe Shade A2, 4866A2",,,,UNKNOWN,UNKNOWN,,,,,,,,
FAC163,3M Clinpro Sealant Intro Kit (12636) - Each, FILLING MATERIALS ANTERIOR,Each,12636,PSM005,3M-12636,204993,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Syringe Shade A2, 4866A2","3M Filtek One Bulk Fill Restorative Refill Syringe Shade A2, 4866A2",,,,UNKNOWN,UNKNOWN,,,,,,,,
FMA156,3M Clinpro Sealant Syringe Refill 1.2ml (12637) - Each, FILLING MATERIALS ANTERIOR,Each,12637,PSM010,3M-12637,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Syringe Shade A2, 4866A2","3M Filtek One Bulk Fill Restorative Refill Syringe Shade A2, 4866A2",,,,UNKNOWN,UNKNOWN,,,,,,,,
EQS140,3M Comply SteriGage Steam Chemical Integrator (1243B),EQS - Equipment Sundries,Pack (100),1243B,,3M-1243B,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DPI170,3M Crown Contouring Plier (800112) - Each,INSTRUMENTS & ACCESSORIES,Each,800112,DPI170,3M-800112,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Meisinger Goose Neck Burs RA XL 191R 120,Meisinger Goose Neck Burs RA XL 191R 120,,,,UNKNOWN,UNKNOWN,,,,,,,,
DPI171,3M Crown Crimping Plier (800417) - Each,INSTRUMENTS & ACCESSORIES,Each,800417,DPI171,3M-800417,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DSD296,3M Crown Scissors Curved (801202) - Each,INSTRUMENTS & ACCESSORIES,Each,801202,DSD296,3M-801202,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM162,3M Dimension Penta H Quick Refill (36912) - Each,IMPRESSION MATERIALS,Each,36912,ICE235,3M-36912,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC046,3M Disposable Mini-Sponge Applicators (7522S) - Pack200, FILLING MATERIALS ANTERIOR,Pack (200),7522 S,FXM050,,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Moore Mandrel and Snap-on/off Sanding Discs 43684,Moore Mandrel and Snap-on/off Sanding Discs 43684,,,,UNKNOWN,UNKNOWN,,,,,,,,
LAC012,3M Durelon Powder Regular 3x20g (38236) - Pack3, FILLING MATERIALS ANTERIOR,Pack (3),38236,LAC012,3M-38236,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA295,3M Durelon Triple Pack Liquid Universal 40g (38216), FILLING MATERIALS ANTERIOR,Each,38216,LAC010,3M-38216,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IMA044,3M Elastomer Syringe Filling Device (71217) - Each,IMPRESSION MATERIALS,Each,71217,IDX220,3M-71217,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IMA053,3M Elastomer Syringe Intra-Oral Tips (71225) - Pack12,IMPRESSION MATERIALS,Pack (12),71225,IDX230,3M-71225,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IMA007,3M Elastomer Syringe with Filling Device (71209) - Each,IMPRESSION MATERIALS,Each,71209,IDX210,3M-71209,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FAC425,3M Elipar DeepCure Eyeshield (76984) - Each, FILLING MATERIALS ANTERIOR,Each,76984,,3M-76984,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
SEQ079,3M Elipar DeepCure-L LED Curing Light (76973) - Each,SMALL EQUIPMENT,Each,76973,QCE050,3M-76973,1176239,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
SEQ123,3M Elipar Light Guide 10mm (76963) - Each,SMALL EQUIPMENT,Each,76963,,3M-76963,1124538,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM099,3M Espe Impregum Penta Intro Kit Pentamix 3 (P31684) - Each,IMPRESSION MATERIALS,Each,P31684,IDE441,3M-P31684,1090648,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM212,3M Express 2 Heavy Body Quick Refill (36988) - Box4,IMPRESSION MATERIALS,Box (4),36988,ICM297,3M-36988,019591,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM213,3M Express 2 Heavy Body Refill (36986) - Box4,IMPRESSION MATERIALS,Box (4),36986,ICM287,3M-36986,020315,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Express 2 Heavy Body Quick Refill,3M Express 2 Heavy Body Quick Refill,,,,UNKNOWN,UNKNOWN,,,,,,,,
IM165,3M Express 2 Light Body Flow Quick (36812) - Box4,IMPRESSION MATERIALS,Box (4),36812,ICM420,3M-36812,1084982,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM103,3M Express 2 Light Body Standard Quick Wash (36814),IMPRESSION MATERIALS,Each,36814,ICM422,3M-36814,1084984,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM143,3M Express 2 Light Body Standard Wash (36813) - Each,IMPRESSION MATERIALS,Each,36813,ICM421,3M-36813,1084983,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM047,3M Express 2 Penta H Quick Refill Pack (36810) - Each,IMPRESSION MATERIALS,Each,36810,ICM406,3M-36810,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM094,3M Express 2 Penta Putty Refill Pack (36816) - Each,IMPRESSION MATERIALS,Each,36816,ICM401,3M-36816,1084986,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM226,3M Express 2 Penta Putty Soft Refill (36862) - Each,IMPRESSION MATERIALS,Each,36862,ICM485,3M-36862,1105134,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM092B,3M Express 2 Putty Quick Refill Pack (36841) - Each,IMPRESSION MATERIALS,Each,36841,ICM145,3M-36841,1090480,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM164,3M Express 2 Putty Soft 2x300ml (36843) - Box2,IMPRESSION MATERIALS,Each,36843,ICM135,3M-36843,1090482,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM097A,3M Express 2 Regular Body Wash Refill (36957) - Each,IMPRESSION MATERIALS,Each,36957,ICM146,3M-36957,1099436,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM139,3M Express 2 Ultra Light Body Quick Refill (36817) - Each,IMPRESSION MATERIALS,Each,36817,ICM423,3M-36817,1084987,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
ICM147,3M Express 2 Wash Material Regular Body Quick 4x50ml (36958),IMPRESSION MATERIALS,Box (4),36958,ICM147,3M-36958,1099437,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM089,3M Express Bite Registration Putty (6160J) - Box2,IMPRESSION MATERIALS,Each,6160 J,IMM011,3M-6160J,051595,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM015,3M Express STD Putty (7312) - Each,IMPRESSION MATERIALS,Each,7312,ICM130,3M-7312,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Express Putty Standard Firm Set,3M Express Putty Standard Firm Set,,,,UNKNOWN,UNKNOWN,,,,,,,,
IM048,3M Express VPS Light Body Fast Set 4x50ml (7301) - Box4,IMPRESSION MATERIALS,Box (4),7301,ICM012,3M-7301,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Express Light Body Fast Set  Pack 4,3M Express Light Body Fast Set  Pack 4,,,,MATCH,MATCH,,,,,,,,
IM049,3M Express VPS Light Body Regular Set 4x50ml (7302),IMPRESSION MATERIALS,Box (4),7302,ICM017,3M-7302,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Coltene Affinis Light Body Reg Set System 50,Coltene Affinis Light Body Reg Set System 50,,,,UNKNOWN,UNKNOWN,,,,,,,,
IM077,3M Express VPS Regular Body Regular Set 4x50ml (7322) - Box4,IMPRESSION MATERIALS,Box (4),7322,,3M-7322,1071388,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Omni-Matrix 5.2mm Purple Metal .0015&quot; X 48 Winged,Omni-Matrix 5.2mm Purple Metal .0015&quot; X 48 Winged,,,,UNKNOWN,UNKNOWN,,,,,,,,
FAC032,3M Fiber Tip Applicators (1919F) - Pack100, FILLING MATERIALS ANTERIOR,Pack (100),1919 F,FXM012,3M-1919F,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Etch Brushes 60 Pack,3M Etch Brushes 60 Pack,,,,MISMATCH (ours:100 theirs:60),MISMATCH (ours:100 theirs:60),,,,N/A,N/A,,,
FLX010,3M Filtek Bulk Fill Flowable Dispensing Tips (3740T) -Pack20, FILLING MATERIALS ANTERIOR,Pack (20),3740T,FLX010,3M-3740T,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMP153,3M Filtek Bulk Fill Flowable Restorative Capsule A2 (4861A2),FILLING MATERIALS POSTERIOR,Pack (15),4861A2,,3M-4861A2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FLM600,3M Filtek Bulk Fill Flowable Syringe A1 2g (4862A1) - Pack2, FILLING MATERIALS ANTERIOR,Pack (2),4862A1,FLM600,3M-4862A1,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond Universal Plus Adhesive 5ml,3M Scotchbond Universal Plus Adhesive 5ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
FLM602,3M Filtek Bulk Fill Flowable Syringe A2 2g (4862A2) - Pack2, FILLING MATERIALS ANTERIOR,Pack (2),4862A2,FLM602,3M-4862A2,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond Universal Plus Adhesive 5ml,3M Scotchbond Universal Plus Adhesive 5ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
